Survey,Season,Year,Tow_Number,Region,Stratum,Grid,Date,Common_Name,Number_Caught,Weight_kg,Subsample_Weight_kg,Subsample_Weight_kg_2,Male_Wt_kg,Female_Wt_kg,Expanded_Catch,Expanded_Weight_kg
SP09,Spring,2009,56,3,2,127,2009-05-19T00:00:00Z,Krill,51,0.01,2.80E-04,,,,51,0.01
SP09,Spring,2009,56,3,2,127,2009-05-19T00:00:00Z,Lobster American,42,10.02,0,,8.66,1.36,42,10.02
SP09,Spring,2009,56,3,2,127,2009-05-19T00:00:00Z,Northern Sea Star,,1.78,0,,,,,1.78
SP09,Spring,2009,56,3,2,127,2009-05-19T00:00:00Z,Plaice American (Dab),5,0.26,0,,,,5,0.26
SP09,Spring,2009,56,3,2,127,2009-05-19T00:00:00Z,Redfish Acadian Ocean Perch,5,0.16,0,,,,5,0.16
SP09,Spring,2009,56,3,2,127,2009-05-19T00:00:00Z,Sea Anemone,1,0.07,0,,,,1,0.07
SP09,Spring,2009,56,3,2,127,2009-05-19T00:00:00Z,Shad American,2,0.07,0,,,,2,0.07
SP09,Spring,2009,56,3,2,127,2009-05-19T00:00:00Z,Shrimp Crangon,154,0.1,0.002,,,,154,0.1
SP09,Spring,2009,56,3,2,127,2009-05-19T00:00:00Z,Shrimp Montagui,15169,44.34,0.8653,,,,15169,44.34
SP09,Spring,2009,56,3,2,127,2009-05-19T00:00:00Z,Shrimp Northern,871,7.82,0.15262,,,,871,7.82
SP09,Spring,2009,56,3,2,127,2009-05-19T00:00:00Z,Stars Sea Brittle Baskets,3,0.02,0,,,,3,0.02
SP09,Spring,2009,56,3,2,127,2009-05-19T00:00:00Z,Wrymouth,2,0.08,0,,,,2,0.08
SP09,Spring,2009,57,3,1,165,2009-05-19T00:00:00Z,Crab Atlantic Rock,10,2.28,0,,,,10,2.28
SP09,Spring,2009,57,3,1,165,2009-05-19T00:00:00Z,Crab Toad,4,0.04,0,,,,4,0.04
SP09,Spring,2009,57,3,1,165,2009-05-19T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),2,0.04,0,,,,2,0.04
SP09,Spring,2009,57,3,1,165,2009-05-19T00:00:00Z,Flounder Winter,7,0.38,0,,,,7,0.38
SP09,Spring,2009,57,3,1,165,2009-05-19T00:00:00Z,Hake Atlantic Red,4,0.04,0,,,,4,0.04
SP09,Spring,2009,57,3,1,165,2009-05-19T00:00:00Z,Hake Silver (Whiting),9,0.16,0,,,,9,0.16
SP09,Spring,2009,57,3,1,165,2009-05-19T00:00:00Z,Hake White,20,0.92,0,,,,20,0.92
SP09,Spring,2009,57,3,1,165,2009-05-19T00:00:00Z,Herring Atlantic,13915,255.3,2.22,,,,13915,255.3
SP09,Spring,2009,57,3,1,165,2009-05-19T00:00:00Z,Herring Blueback,1,0.12,0,,,,1,0.12
SP09,Spring,2009,57,3,1,165,2009-05-19T00:00:00Z,Lobster American,100,24.38,0,,12.42,11.96,100,24.38
SP09,Spring,2009,57,3,1,165,2009-05-19T00:00:00Z,Northern Sea Star,,0.22,0,,,,,0.22
SP09,Spring,2009,57,3,1,165,2009-05-19T00:00:00Z,Plaice American (Dab),8,0.38,0,,,,8,0.38
SP09,Spring,2009,57,3,1,165,2009-05-19T00:00:00Z,Redfish Acadian Ocean Perch,13,0.42,0,,,,13,0.42
SP09,Spring,2009,57,3,1,165,2009-05-19T00:00:00Z,Shrimp Crangon,31,0.05,0.0016,,,,31,0.05
SP09,Spring,2009,57,3,1,165,2009-05-19T00:00:00Z,Shrimp Dichelo,62,0.08,0.00253,,,,62,0.08
SP09,Spring,2009,57,3,1,165,2009-05-19T00:00:00Z,Shrimp Montagui,11415,30.15,0.9718,,,,11415,30.15
SP09,Spring,2009,57,3,1,165,2009-05-19T00:00:00Z,Smelt Rainbow,1,0.05,0,,,,1,0.05
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Alewife,26,0.3,0,,,,32.5,0.375
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Crab Atlantic Rock,7,0.67,0,,,,8.75,0.8375
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Crab Toad,8,0.06,0,,,,10,0.075
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Cunner,1,0.01,0,,,,1.25,0.0125
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),2,0.16,0,,,,2.5,0.2
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Flounder Winter,12,0.52,0,,,,15,0.65
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Hake Atlantic Red,86,1.3,0,,,,107.5,1.625
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Hake Silver (Whiting),27,0.44,0,,,,33.75,0.55
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Hake White,12,0.38,0,,,,15,0.475
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Herring Atlantic,14646,266.08,2.38,,,,18307.5,332.6
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Lobster American,771,160.3,0,,98.7,61.6,963.75,200.375
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Mussel Blue Sea,3,0.15,0,,,,3.75,0.1875
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Northern Sea Star,4,0.44,0,,,,5,0.55
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Plaice American (Dab),10,0.4,0,,,,12.5,0.5
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Redfish Acadian Ocean Perch,3,0.1,0,,,,3.75,0.125
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Sculpin Longhorn,2,0.07,0,,,,2.5,0.0875
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Sculpin Shorthorn,1,0.03,0,,,,1.25,0.0375
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Sea Anemone,,0.56,0,,,,,0.7
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Shrimp Crangon,521,0.67,0.0193,,,,651.25,0.8375
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Shrimp Montagui,12987,34.19,0.9846,,,,16233.75,42.7375
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Shrimp Northern,70,0.8,0.02294,,,,87.5,1
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Smelt Rainbow,1,0.02,0,,,,1.25,0.025
SP09,Spring,2009,58,3,2,239,2009-05-19T00:00:00Z,Squid Long Finned,1,0.04,0,,,,1.25,0.05
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Alewife,65,2.5,0,,,,65,2.5
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Crab Jonah,16,1.48,0,,,,16,1.48
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Crab Snow,9,0.74,0,,,,9,0.74
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Crab Toad,1,0.05,0,,,,1,0.05
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Fourbeard Rockling,1,0.01,0,,,,1,0.01
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Hake Atlantic Red,9,0.18,0,,,,9,0.18
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Hake Silver (Whiting),403,10.34,2.82,,,,403,10.34
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Hake White,6,0.48,0,,,,6,0.48
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Herring Atlantic,6,0.14,0,,,,6,0.14
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Herring Blueback,2,0.16,0,,,,2,0.16
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Krill,140,0.05,9.70E-04,,,,140,0.05
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Lobster American,11,8.24,0,,0.52,7.72,11,8.24
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Lumpfish,1,1.36,0,,,,1,1.36
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Monkfish,2,0.18,0,,,,2,0.18
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Plaice American (Dab),28,3.88,0,,,,28,3.88
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Redfish Acadian Ocean Perch,33,0.46,,,,,33,0.46
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Scallop Sea,1,0.04,0,,,,1,0.04
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Sculpin Longhorn,11,0.86,0,,,,11,0.86
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Sea Anemone,,2.6,0,,,,,2.6
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Sea Sponges,,2.24,0,,,,,2.24
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Shrimp Dichelo,747,2.66,0.05694,,,,747,2.66
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Shrimp Montagui,1355,4.43,0.09494,,,,1355,4.43
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Shrimp Northern,8128,37.27,0.79789,,,,8128,37.27
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Skate Little,1,0.92,0,,,,1,0.92
SP09,Spring,2009,59,3,4,783,2009-05-20T00:00:00Z,Trash Species,6,0.02,0,,,,6,0.02
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Alewife,7,0.16,0,,,,7,0.16
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Alligatorfish,1,0.008,0,,,,1,0.008
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Blenny Snake,43,1.1,0,,,,43,1.1
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Cod Atlantic,4,0.72,0,,,,4,0.72
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Crab Jonah,10,0.92,0,,,,10,0.92
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Crab Snow,3,0.26,0,,,,3,0.26
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Crab Toad,1,0.03,0,,,,1,0.03
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Daubed Shanny,2,0.02,0,,,,2,0.02
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Hake Atlantic Red,9,0.28,0,,,,9,0.28
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Hake Silver (Whiting),131,2.52,0,,,,131,2.52
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Hake White,1,0.06,0,,,,1,0.06
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Herring Atlantic,31,0.54,0,,,,31,0.54
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Krill,174,0.06,0.00285,,,,174,0.06
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Lobster American,1,1.2,0,,,1.2,1,1.2
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Monkfish,1,0.96,0,,,,1,0.96
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Northern Cyclocardia,2,0.008,0,,,,2,0.008
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Plaice American (Dab),46,3.08,0,,,,46,3.08
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Pollock,3,0.58,0,,,,3,0.58
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Pout Ocean,10,0.1,0,,,,10,0.1
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Redfish Acadian Ocean Perch,176,4.24,2.82,,,,176,4.24
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Sculpin Longhorn,20,1.72,0,,,,20,1.72
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Sea Anemone,,6.72,0,,,,,6.72
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Sea Raven,1,0.64,0,,,,1,0.64
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Sea Sponges,,0.1,0,,,,,0.1
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Shrimp Dichelo,3319,8.27,0.30112,,,,3319,8.27
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Shrimp Montagui,1996,6.44,0.29696,,,,1996,6.44
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Shrimp Northern,2211,5.36,0.24724,,,,2211,5.36
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Trash Species,5,0.01,0,,,,5,0.01
SP09,Spring,2009,60,3,4,798,2009-05-20T00:00:00Z,Waved Astarte,1,0.008,0,,,,1,0.008
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Alewife,97,1.62,0,,,,97,1.62
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Blenny Snake,1,0.02,0,,,,1,0.02
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Cod Atlantic,1,0.44,0,,,,1,0.44
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Crab Jonah,5,1.28,0,,,,5,1.28
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Crab Toad,1,0.03,0,,,,1,0.03
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Daubed Shanny,1,0.01,0,,,,1,0.01
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),2,0.14,0,,,,2,0.14
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Flounder Winter,5,1,0,,,,5,1
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Fourbeard Rockling,1,0.05,0,,,,1,0.05
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Haddock,1,0.04,0,,,,1,0.04
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Hake Atlantic Red,10,0.28,0,,,,10,0.28
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Hake Silver (Whiting),391,6.82,2.18,,,,391,6.82
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Hake White,34,2.38,0,,,,34,2.38
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Herring Atlantic,2,0.06,0,,,,2,0.06
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Krill,83,0.03,0.00179,,,,83,0.03
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Lobster American,49,13,0,,7,6,49,13
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Monkfish,1,0.06,0,,,,1,0.06
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Plaice American (Dab),81,6.14,0,,,,81,6.14
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Pollock,9,0.9,0,,,,9,0.9
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Redfish Acadian Ocean Perch,8,0.04,0,,,,8,0.04
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Sculpin Longhorn,43,3.6,0,,,,43,3.6
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Sea Anemone,1,0.1,0,,,,1,0.1
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Shad American,2,0.05,0,,,,2,0.05
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Shrimp Dichelo,365,0.78,0.0472,,,,365,0.78
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Shrimp Montagui,4180,14.64,0.8826,,,,4180,14.64
SP09,Spring,2009,62,3,3,494,2009-05-20T00:00:00Z,Shrimp Northern,1577,3.3,0.19882,,,,1577,3.3
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Alewife,197,3.82,2.48,,,,197,3.82
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Blenny Snake,6,0.1,0,,,,6,0.1
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Cod Atlantic,1,0.08,0,,,,1,0.08
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Crab Jonah,3,0.27,0,,,,3,0.27
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Crab Snow,6,0.36,0,,,,6,0.36
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Crab Toad,1,0.02,0,,,,1,0.02
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),1,0.1,0,,,,1,0.1
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Flounder Atlantic Witch (Gray Sole),4,0.12,0,,,,4,0.12
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Fourbeard Rockling,1,0.02,0,,,,1,0.02
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Hake Atlantic Red,20,0.36,0,,,,20,0.36
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Hake Silver (Whiting),115,1.96,0,,,,115,1.96
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Hake White,3,0.22,0,,,,3,0.22
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Halibut Atlantic,1,0.49,0,,,,1,0.49
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Herring Blueback,2,0.03,0,,,,2,0.03
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Lobster American,6,4.42,0,,1.92,2.5,6,4.42
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Monkfish,1,1.68,0,,,,1,1.68
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Northern Cyclocardia,2,0.003,0,,,,2,0.003
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Plaice American (Dab),28,1.34,0,,,,28,1.34
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Polar Lebbeid,5,0.005,0.00102,,,,5,0.005
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Redfish Acadian Ocean Perch,35,1.24,0,,,,35,1.24
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Scallop Sea,9,0.24,0,,,,9,0.24
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Sculpin Longhorn,30,3.04,0,,,,30,3.04
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Sea Anemone,6,1.5,0,,,,6,1.5
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Sea Raven,4,3,0,,,,4,3
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Sea Sponges,,0.32,0,,,,,0.32
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Shad American,6,0.17,0,,,,6,0.17
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Shrimp Dichelo,232,0.62,0.11784,,,,232,0.62
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Shrimp Montagui,618,1.97,0.37296,,,,618,1.97
SP09,Spring,2009,63,3,3,557,2009-05-21T00:00:00Z,Shrimp Northern,385,1.73,0.32805,,,,385,1.73
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Alewife,17,0.42,0,,,,17,0.42
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Alligatorfish,1,0.005,0,,,,1,0.005
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Cod Atlantic,1,0.76,0,,,,1,0.76
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Crab Jonah,7,1.44,0,,,,7,1.44
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),17,0.86,0,,,,17,0.86
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Flounder Atlantic Witch (Gray Sole),1,0.008,0,,,,1,0.008
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Flounder Winter,9,0.84,0,,,,9,0.84
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Fourbeard Rockling,3,0.24,0,,,,3,0.24
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Haddock,1,0.04,0,,,,1,0.04
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Hake Atlantic Red,3,0.12,0,,,,3,0.12
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Hake Silver (Whiting),42,0.96,0,,,,42,0.96
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Hake White,19,1.32,0,,,,19,1.32
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Halibut Atlantic,2,0.74,0,,,,2,0.74
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Herring Atlantic,18,0.36,0,,,,18,0.36
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Krill,90,0.03,8.80E-04,,,,90,0.03
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Lobster American,43,9.84,0,,5.02,4.82,43,9.84
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Northern Sea Star,1,0.01,0,,,,1,0.01
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Plaice American (Dab),11,1.92,0,,,,11,1.92
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Redfish Acadian Ocean Perch,1,0.01,0,,,,1,0.01
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Sculpin Longhorn,14,1.46,0,,,,14,1.46
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Sea Raven,1,0.02,0,,,,1,0.02
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Shrimp Dichelo,629,1.47,0.04894,,,,629,1.47
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Shrimp Montagui,9195,25.49,0.8512,,,,9195,25.49
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Shrimp Northern,2156,6.94,0.23175,,,,2156,6.94
SP09,Spring,2009,65,3,3,312,2009-05-21T00:00:00Z,Smelt Rainbow,2,0.02,0,,,,2,0.02
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Alewife,6,0.14,0,,,,6,0.14
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Alligatorfish,2,0.01,0,,,,2,0.01
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Blenny Snake,14,0.26,0,,,,14,0.26
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Crab Jonah,16,3.68,0,,,,16,3.68
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),11,0.44,0,,,,11,0.44
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Flounder Winter,18,1.96,0,,,,18,1.96
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Fourbeard Rockling,5,0.2,0,,,,5,0.2
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Hake Atlantic Red,8,0.24,0,,,,8,0.24
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Hake Silver (Whiting),76,1.5,0,,,,76,1.5
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Hake White,29,1.82,0,,,,29,1.82
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Halibut Atlantic,2,6.52,0,,,,2,6.52
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Herring Atlantic,8,0.2,0,,,,8,0.2
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Krill,26,0.007,5.70E-04,,,,26,0.007
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Lobster American,86,23,0,,12.96,10.04,86,23
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Plaice American (Dab),11,2.06,0,,,,11,2.06
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Redfish Acadian Ocean Perch,4,0.1,0,,,,4,0.1
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Scallop Sea,4,0.22,0,,,,4,0.22
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Sculpin Longhorn,36,3.32,0,,,,36,3.32
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Sea Raven,1,0.5,0,,,,1,0.5
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Shrimp Crangon,13,0.02,0.00138,,,,13,0.02
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Shrimp Dichelo,1672,4.93,0.37742,,,,1672,4.93
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Shrimp Montagui,2364,7.96,0.60904,,,,2364,7.96
SP09,Spring,2009,66,3,3,293,2009-05-21T00:00:00Z,Shrimp Northern,26,0.13,0.01003,,,,26,0.13
SP09,Spring,2009,67,3,1,40,2009-05-22T00:00:00Z,Alewife,54,0.54,0,,,,54,0.54
SP09,Spring,2009,67,3,1,40,2009-05-22T00:00:00Z,Crab Atlantic Rock,6,0.92,0,,,,6,0.92
SP09,Spring,2009,67,3,1,40,2009-05-22T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),24,0.38,0,,,,24,0.38
SP09,Spring,2009,67,3,1,40,2009-05-22T00:00:00Z,Flounder Winter,104,2.98,0,,,,104,2.98
SP09,Spring,2009,67,3,1,40,2009-05-22T00:00:00Z,Hake Atlantic Red,7,0.08,0,,,,7,0.08
SP09,Spring,2009,67,3,1,40,2009-05-22T00:00:00Z,Hake Silver (Whiting),13,0.28,0,,,,13,0.28
SP09,Spring,2009,67,3,1,40,2009-05-22T00:00:00Z,Hake White,2,0.14,0,,,,2,0.14
SP09,Spring,2009,67,3,1,40,2009-05-22T00:00:00Z,Herring Atlantic,3241,58.4,1.82,,,,3241,58.4
SP09,Spring,2009,67,3,1,40,2009-05-22T00:00:00Z,Herring Blueback,2,0.01,0,,,,2,0.01
SP09,Spring,2009,67,3,1,40,2009-05-22T00:00:00Z,Lobster American,3,1.02,0,,0.54,0.48,3,1.02
SP09,Spring,2009,67,3,1,40,2009-05-22T00:00:00Z,Northern Sea Star,,0.72,0,,,,,0.72
SP09,Spring,2009,67,3,1,40,2009-05-22T00:00:00Z,Scallop Sea,1,0.01,0,,,,1,0.01
SP09,Spring,2009,67,3,1,40,2009-05-22T00:00:00Z,Shad American,1,0.03,0,,,,1,0.03
SP09,Spring,2009,67,3,1,40,2009-05-22T00:00:00Z,Shrimp Crangon,258,0.5,0.18,,,,258,0.5
SP09,Spring,2009,67,3,1,40,2009-05-22T00:00:00Z,Shrimp Montagui,1096,2.22,0.8,,,,1096,2.22
SP09,Spring,2009,67,3,1,40,2009-05-22T00:00:00Z,Smelt Rainbow,1,0.02,0,,,,1,0.02
SP09,Spring,2009,68,3,1,120,2009-05-22T00:00:00Z,Alewife,1,0.14,0,,,,1,0.14
